,battery_power,power_grid,SOC
0,8.990396302730147,220.25912351240638,73.75900640450995
1,1.7406601993710924,181.59637281059747,64.7686101017798
2,25.50492402749247,84.82032217388216,63.02794990240871
3,2.0453399973039685,199.5069270025612,37.523025874916236
4,16.242563298771195,19.769564866167354,35.47768587761227
5,-49.68446802951852,0.0,19.23512257884107
6,21.176323233604325,115.58249292807588,68.91959060835958
7,7.645284353807325,148.73697986388305,47.74326737475526
8,29.880973068332484,54.313075585084135,40.097983020947936
9,-2.192208828002732,0.0,10.217009952615452
10,-27.010106513619277,0.0,12.409218780618184
11,-46.26139859343839,0.0,39.41932529423746
12,0.0,0.0,85.68072388767585
13,-0.9298764127954869,0.0,85.68072388767585
14,-3.141829900357361,0.0,86.61060030047135
15,5.1132225891037715,162.99243854035143,89.75243020082871
16,0.0,137.79,84.63920761172494
17,3.7948830128132824,136.99486113782737,84.63920761172494
18,0.5256632204157023,258.3506199406051,80.84432459891165
19,0.00014836284371328863,58.049859055298484,80.31866137849595
20,2.0478413643746256,141.9045507038441,80.31851301565223
21,0.9154729488548329,277.3803006985879,78.27067165127761
22,0.0,207.15,77.35519870242278
23,4.247057723703266,170.8152951624819,77.35519870242278
24,init_SOC,,
25,0.7375900640450994,,
26,result,,
27,5408.973756584393,,
