,battery_power,power_grid,SOC
143,-620.5637943909054,,-461.7660668858564
144,18.370673022889704,,-437.5034046268781
145,-416.40316656597633,,964.8004121996469
146,51.56249881762836,,621.6917614356971
147,-289.6641650373198,,223.21569853314767
148,-333.68202914933335,,-683.6172140858957
149,-4018.7156587495556,,126.89040433980105
150,-93.1033796383336,,4101.718298216996
151,41.470601686878,,797.6555413366833
152,-742.6125749080924,,1061.5154419928945
153,-588.2708249303544,,-384.3109180988217
154,-39.29396067369158,,278.7737622262526
155,-744.0279420508956,,3327.6026067761213
156,1129.440071973185,,114.52680214465977
157,399.8747168783098,,-586.7153222712185
158,168.11539712425102,,3066.6233780065904
159,-80.3219398593025,,-624.790951560316
160,-1547.1341612848205,,1247.8576625753203
161,63.52425676198695,,-147.25363517292362
162,89.03797245451459,,10897.620216222096
163,-620.5637943909054,,-461.7660668858564
164,618.1176033779259,,
165,282.6514564565066,,
166,1114.6694182920094,,
167,85.72858573576346,,
168,-333.68202914933335,,-683.6172140858957
169,-4018.7156587495556,,126.89040433980105
170,-93.1033796383336,,4101.718298216996
171,41.470601686878,,797.6555413366833
172,-742.6125749080924,,1061.5154419928945
173,-588.2708249303544,,-384.3109180988217
174,-39.29396067369158,,278.7737622262526
175,-744.0279420508956,,3327.6026067761213
176,1129.440071973185,,114.52680214465977
177,399.8747168783098,,-586.7153222712185
178,168.11539712425102,,3066.6233780065904
179,-80.3219398593025,,-624.790951560316
180,-1547.1341612848205,,1247.8576625753203
181,63.52425676198695,,-147.25363517292362
182,89.03797245451459,,10897.620216222096
183,-620.5637943909054,,-461.7660668858564
184,618.1176033779259,,
185,282.6514564565066,,
186,1114.6694182920094,,
187,85.72858573576346,,
188,63.95786223606578,,
189,-3008.3243804385916,,
190,4054.9721972151233,,
191,-232.92761916585894,,
192,-742.6125749080924,,1061.5154419928945
193,-588.2708249303544,,-384.3109180988217
194,-39.29396067369158,,278.7737622262526
195,-744.0279420508956,,3327.6026067761213
196,1129.440071973185,,114.52680214465977
197,399.8747168783098,,-586.7153222712185
198,168.11539712425102,,3066.6233780065904
199,-80.3219398593025,,-624.790951560316
200,-1547.1341612848205,,1247.8576625753203
201,63.52425676198695,,-147.25363517292362
202,89.03797245451459,,10897.620216222096
203,-620.5637943909054,,-461.7660668858564
204,618.1176033779259,,
205,282.6514564565066,,
206,1114.6694182920094,,
207,85.72858573576346,,
208,63.95786223606578,,
209,-3008.3243804385916,,
210,4054.9721972151233,,
211,-232.92761916585894,,
212,-54.63366378250432,,
213,6.120474053453317,,
214,-5.73817906613428,,
215,-4.335371263736164,,
216,1129.440071973185,,114.52680214465977
217,399.8747168783098,,-586.7153222712185
218,168.11539712425102,,3066.6233780065904
219,-80.3219398593025,,-624.790951560316
220,-1547.1341612848205,,1247.8576625753203
221,63.52425676198695,,-147.25363517292362
222,89.03797245451459,,10897.620216222096
223,-620.5637943909054,,-461.7660668858564
224,618.1176033779259,,
225,282.6514564565066,,
226,1114.6694182920094,,
227,85.72858573576346,,
228,63.95786223606578,,
229,-3008.3243804385916,,
230,4054.9721972151233,,
231,-232.92761916585894,,
232,-54.63366378250432,,
233,6.120474053453317,,
234,-5.73817906613428,,
235,-4.335371263736164,,
236,-12.512231460411357,,
237,-54.04047836161331,,
238,463.81776029030345,,
239,-1.5801132783388354,,
240,-1547.1341612848205,,1247.8576625753203
241,63.52425676198695,,-147.25363517292362
242,89.03797245451459,,10897.620216222096
243,-620.5637943909054,,-461.7660668858564
244,618.1176033779259,,
245,282.6514564565066,,
246,1114.6694182920094,,
247,85.72858573576346,,
248,63.95786223606578,,
249,-3008.3243804385916,,
250,4054.9721972151233,,
251,-232.92761916585894,,
252,-54.63366378250432,,
253,6.120474053453317,,
254,-5.73817906613428,,
255,-4.335371263736164,,
256,-12.512231460411357,,
257,-54.04047836161331,,
258,463.81776029030345,,
259,-1.5801132783388354,,
260,-0.30604780240421103,,
261,8.248973585923803,,
262,-0.3276295574089445,,
263,74.98178555613265,,
264,618.1176033779259,,
265,282.6514564565066,,
266,1114.6694182920094,,
267,85.72858573576346,,
268,63.95786223606578,,
269,-3008.3243804385916,,
270,4054.9721972151233,,
271,-232.92761916585894,,
272,-54.63366378250432,,
273,6.120474053453317,,
274,-5.73817906613428,,
275,-4.335371263736164,,
276,-12.512231460411357,,
277,-54.04047836161331,,
278,463.81776029030345,,
279,-1.5801132783388354,,
280,-0.30604780240421103,,
281,8.248973585923803,,
282,-0.3276295574089445,,
283,74.98178555613265,,
284,17.70804939198974,,
285,-135.13395950253286,,
286,97.04101797017867,,
287,308.5283170995793,,
